"","SITE","PERIOD","MesFra","StrPur","PycHel","RELIEF"
"1",1,1,-1.2225123092269,-0.458772094303078,-0.532124211008807,-0.872509727584084
"2",1,23,-0.634399212153116,1.06469408738533,-0.532124211008807,-0.872509727584084
"3",1,37,-2.11374904040651,0.225657397949092,-0.532124211008807,-0.872509727584084
"4",1,47,-2.40220376539869,0.286803383758294,-0.532124211008807,-0.872509727584084
"5",1,45,-2.60686564982431,0.915173892883495,-0.532124211008807,-0.872509727584084
"6",1,72,-1.56368869706959,-1.38729036068361,-0.532124211008807,-0.872509727584084
"7",1,2,-0.746539104937483,-0.47913045957512,-0.532124211008807,-0.872509727584084
"8",1,24,-0.859102334174084,1.25787328847066,-0.532124211008807,-0.872509727584084
"9",1,41,-1.18941718452133,1.02370256818183,-0.532124211008807,-0.872509727584084
"10",1,27,-1.68253379393913,1.1123677482003,-0.532124211008807,-0.872509727584084
"11",1,46,-2.89532037481649,-0.486690284184063,-0.532124211008807,-0.872509727584084
"12",1,73,-2.89532037481649,-1.24283406384972,-0.532124211008807,-0.872509727584084
"13",1,3,-1.37284116683567,-0.910355257924327,-0.532124211008807,-0.872509727584084
"14",1,25,-1.2937133717524,1.03467498979624,-0.532124211008807,-0.872509727584084
"15",1,42,-1.51096703421907,1.30095607018544,-0.532124211008807,-0.872509727584084
"16",1,55,-0.764105846518102,0.898938505398543,-0.532124211008807,-0.872509727584084
"17",1,76,-1.01785042480127,0.0922884949356865,-0.532124211008807,-0.872509727584084
"18",1,74,-1.62063243098871,-0.630353351870828,-0.532124211008807,-0.872509727584084
"19",1,4,-0.945440497266139,-0.509897750496347,-0.532124211008807,-0.872509727584084
"20",1,51,-1.51096703421907,0.838655108496698,-0.532124211008807,-0.872509727584084
"21",1,43,-2.2434556747715,0.9422779918971,-0.532124211008807,-0.872509727584084
"22",1,29,-0.524733815383472,1.06506555030307,-0.532124211008807,-0.872509727584084
"23",1,61,-1.2225123092269,1.00017858717704,0.292131765596184,-0.872509727584084
"24",1,75,-2.00408364363687,-0.659259564895496,-0.532124211008807,-0.872509727584084
"25",1,5,-0.945440497266139,-0.53190460697717,-0.532124211008807,-0.872509727584084
"26",1,52,-1.2572224559359,0.764849825261716,0.292131765596184,-0.872509727584084
"27",1,50,-1.51096703421907,0.937574230580699,0.876950687961346,-0.872509727584084
"28",1,30,-0.800596762334603,1.04470456981799,-0.532124211008807,-0.872509727584084
"29",1,28,-1.12751582157092,0.99935949881997,-0.532124211008807,-0.872509727584084
"30",1,13,-0.922853937145289,0.0850673463271142,-0.532124211008807,-0.872509727584084
"31",1,6,-0.819569003655195,-0.190701955683595,-0.532124211008807,-0.872509727584084
"32",1,9,-1.01785042480127,-0.865284014274562,-0.532124211008807,-0.872509727584084
"33",1,53,-0.782117362659621,0.728956954091308,-0.532124211008807,-0.872509727584084
"34",1,31,-0.764105846518102,0.869726365096044,-0.532124211008807,-0.872509727584084
"35",1,38,-1.46188434036153,0.56462127143466,-0.532124211008807,-0.872509727584084
"36",1,14,-1.2937133717524,0.165525658179881,-0.532124211008807,-0.872509727584084
"37",1,7,-0.945440497266139,-0.679250495261145,-0.532124211008807,-0.872509727584084
"38",1,10,-1.01785042480127,-0.0138861381715036,-0.532124211008807,-0.872509727584084
"39",1,54,-1.04372298100437,0.893197510060243,0.292131765596184,-0.872509727584084
"40",1,44,-1.51096703421907,0.58399392709799,0.292131765596184,-0.872509727584084
"41",1,39,-0.463891896987729,0.567367545045799,-0.532124211008807,-0.872509727584084
"42",1,8,-1.1577934499721,-0.723830948759031,-0.532124211008807,-0.872509727584084
"43",1,63,-0.922853937145289,0.954880653588477,-0.532124211008807,-0.872509727584084
